P32_ALL,DIFFRACTION_ALL,INVERSION_AI,FAULTS,VREZY,TOLSCHI,FUNDAMENT,PROVODKA,DH_B_R0,DIFFRACTION_ALL_SM,MAX_DIFFRACTION,MIN_DIFFRACTION,STACK_MINUS_MAX_DIFFRACTION,STACK_MINUS_MIN_DIFFRACTION,STACK_MULT_MAX_DIFFRACTION,STACK_MULT_MIN_DIFFRACTION,PERV,INVERSION_AI_COLL,THICKNESS_R0_R4,RMS_AMPLITUDE,FAULTS_PROBABILITY,FAULTS_AND_FAULTS_PROBABILITY,WELL
3.814129591,1.8157906532,18840.605469,1602.9265137,5264.6606445,1303.7189941,10684.696289,101.59601593,177.46000671,1.9073622227,4.2531223297,0.2806371152,10.255670547,14.22815609,7.750292778,0.5147567987,7.5893106461,18860.523438,247.31063843,1262230.25,864.68615723,864.68615723,0
4.4802350998,1.7280943394,18830.535156,1595.1601563,5268.5351563,1311.9350586,10677.320313,101.4473114,177.53373718,1.8982627392,3.9233224392,0.2599614263,9.8684196472,13.531780243,6.8078246117,0.4581207633,7.5861949921,18852.917969,247.25083923,1269549.875,862.16943359,862.16943359,0
5.0086512566,1.5880291462,18817.652344,1587.4299316,5272.4091797,1320.1955566,10669.939453,101.18048096,177.63113403,1.8882954121,3.7334394455,0.2204615772,8.938205719,12.451183319,5.9649553299,0.3606041074,7.5796632767,18842.835938,247.2963562,1209954.625,858.04467773,858.04467773,0
5.2852330208,1.456302762,18811.119141,1579.7038574,5276.2709961,1328.4796143,10662.553711,100.84103394,177.73443604,1.8781094551,3.5718371868,0.1832222044,8.0443458557,11.432961464,5.2072114944,0.2700378001,7.5733652115,18839.029297,247.337677,1114231.75,853.51904297,853.51904297,0
5.3936495781,1.6212794781,18832.228516,1572.0690918,5280.1533203,1336.802002,10655.166016,100.48518372,177.8760376,1.8658750057,4.2122526169,0.2768441141,8.752240181,12.687648773,6.9749073982,0.4963976741,7.5611696243,18860.820313,247.41494751,1006470.375,848.74414063,848.74414063,0
5.4569039345,1.7621039152,18849.574219,1564.4434814,5284.0058594,1345.1575928,10647.756836,100.18360901,178.02584839,1.853597641,4.8407411575,0.333437562,9.2821359634,13.789439201,8.6437740326,0.634092629,7.5486288071,18878.822266,247.4708252,928002.5,843.99932861,843.99932861,0
5.4968504906,1.9028041363,18873.222656,1556.8560791,5287.8896484,1353.5283203,10640.352539,99.84954834,178.20407104,1.8402782679,5.152885437,0.3454893231,10.08970356,14.897100449,9.842874527,0.6825116873,7.5380382538,18902.578125,247.53765869,831129.8125,839.24108887,839.24108887,0
5.5775566101,2.0416588783,18896.242188,1549.2116699,5291.9301758,1361.8364258,10633.048828,99.650909424,178.40446472,1.8261063099,5.1692728996,0.3069857955,11.148797989,16.01108551,10.556519508,0.6327103376,7.528585434,18924.853516,247.64019775,787036.6875,834.34924316,834.34924316,0
5.7412405014,2.1546771526,18916.875,1541.5272217,5296.0107422,1370.135376,10625.779297,99.503967285,178.60798645,1.8117835522,5.1371955872,0.2268993855,12.06427002,16.974567413,11.046754837,0.4881758094,7.5191583633,18944.660156,247.75125122,765457.125,829.42126465,829.42126465,0
5.8892474174,2.1040964127,18947.662109,1533.8764648,5300.1835938,1378.4487305,10618.568359,99.344848633,178.82495117,1.796128273,4.5550127029,0.200167954,12.226919174,16.581764221,9.6055335999,0.421589613,7.5217347145,18973.539063,247.86584473,713959.0,824.32287598,824.32287598,0
5.9852204323,2.0468914509,18978.027344,1526.1313477,5304.4746094,1386.6936035,10611.451172,99.208435059,179.0491333,1.7802612782,3.9458026886,0.1877080649,12.369787216,16.127880096,8.0829706192,0.3835654259,7.5253915787,19001.919922,247.98426819,673586.0625,819.10327148,819.10327148,0
6.0802283287,1.963344574,19013.087891,1518.4147949,5308.7861328,1394.9570313,10604.338867,99.04675293,179.2897644,1.7642691135,3.5887758732,0.1865738928,12.068616867,15.47081852,7.0195612907,0.3650921583,7.5597639084,19034.828125,248.09814453,616683.3125,813.95483398,813.95483398,0
6.1767630577,1.8490552902,19065.589844,1510.765625,5313.0986328,1403.2677002,10597.207031,98.690567017,179.54736328,1.7482013702,3.6135897636,0.1789343655,11.156938553,14.591593742,6.6670818329,0.3306109607,7.6417684555,19084.792969,248.18989563,471962.21875,808.9284668,808.9284668,0
6.2492170334,1.7451030016,19123.183594,1503.105957,5317.4077148,1411.5871582,10590.075195,98.259307861,179.8086853,1.7319660187,3.6626639366,0.1612735391,10.300779343,13.8021698,6.3942403793,0.280081749,7.7243366241,19139.730469,248.26965332,321193.65625,803.89050293,803.89050293,0
6.297659874,1.7161824703,19189.337891,1495.5227051,5321.7451172,1419.9499512,10582.951172,97.760025024,180.07003784,1.7168281078,3.6802003384,0.1738751829,10.069104195,13.575429916,6.3287572861,0.2958835363,7.8145780563,19203.291016,248.30171204,168277.21875,798.93664551,798.93664551,0
6.3806700706,,,,,,,,,,,,,,,,,,,,,,0
0.0351780914,1.5945067406,19911.449219,528.92706299,3973.0178223,214.01022339,10916.494141,98.0284729,188.77606201,1.6626769304,2.8577530384,0.3334651589,9.9123239517,12.436612129,4.6968626976,0.617878437,9.8550424576,19936.867188,315.35046387,23556756.0,556.80401611,523.60131836,1
0.0374194533,1.410112381,19896.134766,528.41870117,3970.8374023,204.21524048,10919.983398,98.298294067,188.71499634,1.6634925604,2.7035021782,0.2181517482,8.611784935,11.097135544,3.9761698246,0.3763113022,9.613740921,19921.822266,316.09936523,23619202.0,553.74047852,522.56060791,1
0.0387102105,1.4553431273,19894.693359,527.91357422,3968.7016602,194.46774292,10923.478516,98.53767395,188.66101074,1.6664851904,2.7280211449,0.2824009061,8.9725160599,11.418135643,4.162853241,0.4709774256,9.3825645447,19919.914063,316.80407715,23625662.0,551.04998779,521.47003174,1
0.0406870544,1.5339078903,19907.623047,527.22235107,3966.388916,184.69342041,10926.801758,98.535362244,188.61154175,1.6702188253,2.8042447567,0.3688518107,9.5493831635,11.984776497,4.533156395,0.6140189171,9.1513605118,19931.404297,317.49407959,23757438.0,548.58978271,520.32037354,1
0.0494996831,1.5913159847,19886.201172,526.43066406,3963.9868164,174.86685181,10930.03125,98.554695129,188.56459045,1.6747046709,2.9135453701,0.4932824373,9.9077577591,12.328020096,4.873374939,0.8171491623,8.9327793121,19908.740234,318.14889526,23861860.0,546.4052124,519.03790283,1
0.072131671,1.6114635468,19802.349609,525.57476807,3961.5341797,164.98100281,10933.201172,98.594955444,188.52011108,1.6803025007,3.0448715687,0.6808888912,9.9214076996,12.285390854,5.0981516838,1.1173990965,8.7382698059,19823.777344,318.74578857,23930192.0,544.56005859,517.5736084,1
0.104400143,1.628199935,19716.345703,524.70202637,3959.0644531,155.06115723,10936.356445,98.645057678,188.4756012,1.6858569384,3.1613712311,0.8621941209,9.9202308655,12.219408035,5.2891840935,1.4109945297,8.5458889008,19736.658203,319.3470459,23983526.0,542.74084473,516.20965576,1
0.1432195306,1.5512663126,19707.273438,523.8659668,3956.6157227,145.20739746,10939.473633,98.723670959,188.43399048,1.6924501657,3.2328913212,0.637217164,9.2208032608,11.816477776,5.1105952263,1.0337013006,8.3361845016,19726.390625,319.92114258,23891660.0,541.36157227,514.7947998,1
0.1867675185,1.4531441927,19720.130859,523.04333496,3954.1772461,135.39544678,10942.59375,98.806243896,188.38955688,1.6991443634,3.2834112644,0.3469833136,8.3722677231,11.308695793,4.825835228,0.5407977104,8.126033783,19737.888672,320.49066162,23766672.0,540.04394531,513.46740723,1
0.2291815281,1.451779604,19746.578125,522.34130859,3951.7585449,125.79800415,10945.730469,98.819129944,188.34086609,1.7060923576,3.3258411884,0.2292463928,8.3126726151,11.409267426,4.8634328842,0.3602564037,7.9316220284,19762.726563,321.01934814,23661602.0,538.88574219,512.371521,1
0.2681522667,1.6328331232,19781.816406,521.83599854,3949.3608398,116.53018188,10948.879883,98.833457947,188.28890991,1.7133448124,3.370569706,0.4298413992,9.7222967148,12.663024902,5.5460138321,0.7693716288,7.7630290985,19796.417969,321.46359253,23500496.0,538.01373291,511.59237671,1
0.3085457385,1.8177288771,19817.347656,521.35009766,3946.9797363,107.26150513,10952.045898,98.836524963,188.23556519,1.7205736637,3.4110500813,0.6470079422,11.165694237,13.929736137,6.2409925461,1.2103545666,7.5965676308,19830.255859,321.91317749,23351532.0,537.13092041,510.91577148,1
0.3514906466,1.8953900337,19853.953125,521.27893066,3944.7058105,98.179039001,10955.262695,98.798019409,188.1741333,1.7276108265,3.485645771,0.7306175232,11.706989288,14.462017059,6.6526575089,1.4262838364,7.4290313721,19866.578125,322.28762817,23021568.0,536.60760498,510.73895264,1
0.3898702562,1.9579935074,19891.798828,521.28356934,3942.4499512,89.108955383,10958.489258,98.757324219,188.10980225,1.7345895767,3.5685207844,0.8018704057,12.11665535,14.883304596,7.0327110291,1.6259632111,7.2632889748,19904.478516,322.64178467,22646748.0,536.14978027,510.72671509,1
0.4141753912,1.9966063499,19910.767578,521.50628662,3940.2602539,80.192817688,10961.773438,98.723197937,188.0408783,1.7409656048,3.6596758366,0.8712210059,12.320466995,15.108921051,7.3446478844,1.801175952,7.1409454346,19923.71875,322.97512817,22229784.0,535.79943848,510.97146606,1
0.4156682491,1.9880564213,19883.083984,522.04345703,3938.1005859,71.576553345,10965.069336,98.695739746,187.96713257,1.7463111877,3.7689378262,0.9208428264,12.119364738,14.967459679,7.5232639313,1.895373106,7.1052269936,19896.898438,323.2651062,21711154.0,535.75463867,511.62020874,1
0.3921766281,1.9845935106,19856.978516,522.60540771,3935.9621582,62.923259735,10968.385742,98.637077332,187.89311218,1.7516764402,3.8843779564,0.9712989926,11.951867104,14.864946365,7.7303199768,1.9896090031,7.0700278282,19871.640625,323.56149292,21232328.0,535.69274902,512.355896,1
0.3520373702,1.9681589603,19844.119141,523.56756592,3933.8857422,55.809772491,10971.723633,98.590812683,187.79144287,1.7553403378,4.0065369606,0.7633693218,11.71252346,14.955691338,7.8904008865,1.5499296188,7.0489702225,19860.279297,323.76791382,20743278.0,535.99719238,513.57061768,1
0.3080478907,1.9365333319,19834.224609,524.60040283,3931.8054199,48.93006897,10975.051758,98.562683105,187.68241882,1.7586333752,4.1320500374,0.4854825735,11.360510826,15.007078171,8.0050525665,0.9662682414,7.0319852829,19852.0,323.95196533,20249996.0,536.39135742,514.95330811,1
0.2682747543,1.9238973856,19818.101563,525.6449585,3929.6096191,42.529331207,10978.254883,98.644859314,187.57478333,1.7611038685,4.2579054832,0.3150790334,11.143447876,15.086274147,8.2014169693,0.6108551621,7.0259361267,19837.816406,324.12921143,19603084.0,537.03643799,516.60540771,1
0.2361698449,1.9681216478,19803.908203,527.00567627,3927.4648438,37.749584198,10981.476563,98.716156006,187.47463989,1.761980176,4.3780050278,0.4059922099,11.342597008,15.314609528,8.606174469,0.8054577112,7.0482821465,19826.404297,324.29492188,18873378.0,537.90905762,518.07965088,1
0.2183861136,2.0025343895,19787.09375,528.36828613,3925.3110352,33.354393005,10984.69043,98.848945618,187.37657166,1.7627050877,4.4915542603,0.4782867432,11.472402573,15.48567009,8.9530229568,0.9628040791,7.0703177452,19812.324219,324.47470093,18105856.0,538.79052734,519.27270508,1
0.2212139666,2.1338050365,19752.806641,530.0758667,3923.1875,31.252973557,10987.915039,99.016548157,187.2668457,1.761073947,4.5548028946,0.577713728,12.449388504,16.426477432,9.6733980179,1.2696543932,7.1103191376,19780.943359,324.61804199,17246070.0,539.79394531,520.55963135,1
0.2450860739,2.2929084301,19713.507813,531.85968018,3921.0595703,29.632146835,10991.132813,99.186164856,187.15333557,1.7588965893,4.6034865379,0.6933385134,13.668260574,17.578409195,10.505466461,1.6269921064,7.1549420357,19744.583984,324.75750732,16387824.0,540.83728027,521.93548584,1
0.2892605364,2.4089615345,19677.294922,533.70123291,3918.9245605,28.527935028,10994.327148,99.355621338,187.03866577,1.7558832169,4.6375875473,0.7600386143,14.572621346,18.45016861,11.123012543,1.8401894569,7.1998300552,19711.177734,324.91259766,15562751.0,541.95068359,523.25695801,1
0.3534475267,2.4223787785,19651.330078,535.73309326,3916.8425293,28.657161713,10997.530273,99.529197693,186.92230225,1.7508358955,4.6317300797,0.7094426155,14.729272842,18.65155983,11.198631287,1.7311947346,7.2471003532,19687.703125,325.08987427,14777490.0,543.16143799,524.37890625,1
0.4246387184,2.4513697624,19623.615234,537.58190918,3914.5754395,28.75056076,11000.553711,99.70665741,186.80723572,1.7459415197,4.6082081795,0.6813603044,15.022289276,18.949136734,11.301117897,1.6875673532,7.2945261002,19662.449219,325.27529907,14006939.0,544.56085205,525.56036377,1
0.4820494652,2.4048631191,19608.404297,539.48205566,3912.3342285,29.116441727,11003.585938,99.870101929,186.69519043,1.738820672,4.6963253021,0.6080088019,14.569443703,18.65776062,11.278064728,1.5023726225,7.3453965187,19649.521484,325.35223389,13289973.0,546.22009277,526.73156738,1
0.5255741477,2.3522315025,19601.9375,541.39910889,3910.1010742,29.562604904,11006.623047,99.972549438,186.58343506,1.7311638594,4.8143315315,0.5161060095,14.031128883,18.32935524,11.295083046,1.2650231123,7.3985638618,19645.306641,325.39614868,12678462.0,547.94891357,527.996521,1
0.585557282,2.3196899891,19606.666016,543.32147217,3907.8884277,30.064954758,11009.665039,100.0067215,186.47293091,1.7229257822,4.8777704239,0.4171827734,13.699127197,18.159715652,11.325196266,1.024545908,7.4500603676,19652.164063,325.44793701,12225034.0,549.78912354,529.45397949,1
0.6836894155,2.298933506,19633.730469,545.25915527,3905.7402344,30.911190033,11012.720703,100.02985382,186.36804199,1.712688446,4.8415660858,0.3018199503,13.534565926,18.07431221,11.286991119,0.7636060119,7.4922032356,19680.789063,325.50985718,11988313.0,551.94842529,531.19519043,1
0.8168801069,2.2871170044,19663.255859,547.18615723,3903.5800781,31.9939785,11015.767578,100.03677368,186.26280212,1.7024692297,4.8743181229,0.1857091188,13.3775177,18.066127777,11.44697094,0.489890784,7.5370321274,19711.957031,325.58389282,11800211.0,554.1149292,533.04919434,1
1.0051137209,2.2313308716,19705.986328,549.12207031,3901.4438477,33.538974762,11018.824219,100.0357666,186.15014648,1.6907243729,4.9216542244,0.2084602714,12.938327789,17.651521683,11.347151756,0.5245094299,7.5892763138,19754.625,325.63427734,11702456.0,556.60314941,535.17663574,1
1.2699577808,2.152605772,19754.78125,551.05230713,3899.3083496,35.444129944,11021.878906,100.03524017,186.03625488,1.6784181595,4.9670586586,0.2873457372,12.349722862,17.029436111,11.08721447,0.6862431169,7.6451659203,19802.630859,325.67871094,11655876.0,559.20941162,537.45458984,1
1.5569232702,2.0855839252,19763.121094,552.97955322,3897.1887207,37.673267365,11024.935547,100.03392029,185.92440796,1.6657242775,4.980275631,0.3353993595,11.858942032,16.503818512,10.764748573,0.7787995338,7.7031502724,19809.679688,325.71798706,11633199.0,561.90667725,539.8649292,1
1.7941679955,2.0679380894,19562.199219,554.9317627,3895.1567383,40.103645325,11028.03125,100.00114441,185.81532288,1.6517378092,4.8060379028,0.2369469553,11.836528778,16.405618668,10.165724754,0.5410921574,7.7647314072,19604.933594,325.69296265,11648759.0,564.90985107,542.49676514,1
1.9843529463,2.0270767212,19333.357422,556.95697021,3893.1950684,42.425186157,11031.198242,99.911155701,185.70571899,1.6377210617,4.5693378448,0.120296821,11.689764023,16.138805389,9.3326177597,0.2585780025,7.8286056519,19372.042969,325.65939331,11748851.0,567.83416748,545.19219971,1
2.1298761368,2.0113129616,19437.632813,558.98217773,3891.276123,44.366073608,11034.378906,99.813690186,185.58816528,1.6228015423,4.106695652,0.3177474737,11.999294281,15.788241386,8.2848653793,0.6332826018,7.8770942688,19472.148438,325.64285278,11878557.0,571.04418945,548.05462646,1
2.1993005276,1.9995527267,19754.546875,561.02563477,3889.3964844,46.041202545,11037.583984,99.688552856,185.46691895,1.6074633598,3.524879694,0.6565923691,12.465390205,15.333676338,7.0699806213,1.3026031256,7.9198288918,19784.830078,325.640625,12052484.0,574.35375977,551.00537109,1
2.2111842632,1.9290258884,20055.789063,563.07293701,3887.5324707,47.585121155,11040.794922,99.557647705,185.3449707,1.5920233727,2.9650161266,0.880032897,12.438472748,14.52345562,5.7348165512,1.7304128408,7.9590382576,20081.800781,325.62902832,12237989.0,577.7244873,554.01977539,1
2.2237827778,1.6514313221,20077.738281,565.10333252,3885.6955566,49.099025726,11043.996094,99.467468262,185.22018433,1.5763533115,2.6985275745,0.5858749151,10.495482445,12.60813427,4.5414366722,1.0947365761,7.9714727402,20099.507813,325.52682495,12359461.0,581.43395996,557.16674805,1
2.2383105755,1.383138895,20097.644531,567.12005615,3883.8415527,51.021930695,11047.18457,99.41166687,185.10096741,1.5606334209,2.5131094456,0.2823254168,8.5515165329,10.782300949,3.5259804726,0.4461477697,7.9832482338,20115.220703,325.42623901,12451179.0,585.14880371,559.6105957,1
2.2117247581,1.1696105003,20112.634766,569.13824463,3882.0327148,53.47649765,11050.380859,99.359069824,184.9876709,1.5454955101,2.4739370346,0.146654889,6.8855319023,9.2128143311,2.9280571938,0.1868059486,8.0297336578,20126.416016,325.36547852,12663761.0,589.112854,561.91833496,1
2.1262741089,0.9802775383,20120.273438,571.20690918,3880.2980957,56.075531006,11053.62793,99.396255493,184.87539673,1.5305193663,2.4880738258,0.0898992643,5.3514037132,7.7495779991,2.489746809,0.1068744659,8.09395504,20130.867188,325.31820679,12804254.0,593.15039063,564.30786133,1
1.9981464148,0.8234161735,20128.595703,573.27581787,3878.572998,58.674312592,11056.875977,99.434326172,184.76397705,1.5157202482,2.4990098476,0.0446997508,4.0806288719,6.5349388123,2.1094555855,0.0410525836,8.1599712372,20136.123047,325.29360962,12970533.0,597.23242188,566.72283936,1
1.8505955935,0.8102052212,20137.466797,575.35290527,3876.9038086,61.264766693,11060.134766,99.514289856,184.65534973,1.5020124912,2.5470952988,0.0473652966,3.9302756786,6.4300055504,2.10577631,0.0406899117,8.2330303192,20142.650391,325.44821167,13317690.0,601.61578369,569.25793457,1
1.7191981077,0.7821977139,20145.560547,577.43530273,3875.239502,63.849849701,11063.399414,99.620956421,184.54673767,1.4882748127,2.5915799141,0.0454105623,3.6654632092,6.2116327286,2.0536236763,0.0350646451,8.305100441,20148.447266,325.59564209,13605232.0,605.98248291,571.78594971,1
1.6731593609,0.8488690257,20162.6875,579.52880859,3873.6364746,66.423698425,11066.676758,99.742897034,184.44329834,1.4755522013,2.6072485447,0.0595455728,4.1838626862,6.7315654755,2.2158091068,0.0540927164,8.3832998276,20163.953125,325.7762146,14093913.0,610.55407715,574.3515625,1
1.7606617212,0.9662415981,20185.144531,581.66473389,3872.1066895,68.955070496,11069.996094,99.929290771,184.34358215,1.4633796215,2.598218441,0.0838479102,5.1312508583,7.6456217766,2.4886505604,0.0872254595,8.4637508392,20185.214844,325.98257446,14665607.0,615.20697021,576.95306396,1
1.9597343206,1.0657200813,20210.173828,583.80090332,3870.5822754,71.495239258,11073.287109,100.11940002,184.24787903,1.4514635801,2.5896959305,0.1087919623,5.9355759621,8.4164800644,2.7221934795,0.120314613,8.5501289368,20209.03125,326.19598389,15271455.0,619.88787842,579.54248047,1
2.2350695133,1.1263606548,20253.136719,586.01867676,3869.1728516,74.017250061,11076.453125,100.31710815,184.16778564,1.4414516687,2.6102743149,0.1517793983,6.3983769417,8.8568725586,2.9188165665,0.1777948439,8.6984777451,20251.488281,326.47076416,16199283.0,624.7880249,582.21600342,1
2.5593056679,1.1945009232,20298.039063,588.25628662,3867.7827148,76.509819031,11079.671875,100.51288605,184.08778381,1.4314175844,2.5989718437,0.2003050148,6.9528675079,9.3515338898,3.0996580124,0.2419395149,8.8472909927,20295.816406,326.74420166,17178334.0,629.65911865,584.87969971,1
2.8503293991,1.2180098295,20352.126953,590.5090332,3866.4597168,78.913215637,11080.488281,100.63528442,184.020401,1.4231563807,2.556855917,0.2256179005,7.1817097664,9.5129480362,3.1101636887,0.2739616334,8.990776062,20349.949219,327.07757568,18532306.0,634.70721436,587.55615234,1
3.0195212364,1.2171157598,20412.246094,592.78161621,3865.1899414,81.260322571,11079.825195,100.63713074,183.96139526,1.4160305262,2.5139348507,0.2308612913,7.2167577744,9.4998311996,3.043482542,0.2809533775,9.1319179535,20410.677734,327.45391846,20291210.0,639.85882568,590.23547363,1
3.0417926311,1.2220041752,20470.009766,595.05596924,3863.9223633,83.620254517,11079.174805,100.6377182,183.90487671,1.4091681242,2.4845695496,0.2323008925,7.2848620415,9.5371303558,3.0119819641,0.2852988243,9.2673091888,20469.076172,327.82476807,22128424.0,645.02783203,592.88983154,1
2.8939902782,1.1989011765,20502.480469,597.32958984,3862.6726074,86.039802551,11077.433594,100.52731323,183.86672974,1.4051054716,2.6052839756,0.2237007469,6.9809741974,9.3625574112,3.1294476986,0.2765761614,9.3332271576,20502.773438,328.17053223,24273726.0,650.48175049,595.54180908,1
2.5588231087,1.1801885366,20526.998047,599.60327148,3861.4243164,88.460998535,11075.674805,100.41314697,183.82881165,1.4010224342,2.7590932846,0.2188479602,6.6793122292,9.2195577621,3.2976734638,0.2718714476,9.399263382,20528.482422,328.52346802,26427360.0,655.92376709,598.15789795,1
2.103284359,1.1841698885,20518.046875,601.88586426,3860.2102051,90.935958862,11071.495117,100.30321503,183.79852295,1.3983402252,2.9121842384,0.2088195682,6.559571743,9.2629365921,3.5203330517,0.2619506717,9.4366416931,20519.658203,328.82629395,28025872.0,661.53088379,600.75933838,1
1.6405625343,1.2007232904,20479.083984,604.17510986,3859.019043,93.446899414,11065.732422,100.19670105,183.77354431,1.3966757059,3.0770893097,0.197546795,6.5280928612,9.4076356888,3.7841644287,0.2510114312,9.4509973526,20479.808594,329.08331299,29058754.0,667.25323486,603.33581543,1
1.2594313622,1.2130200863,20431.753906,606.465271,3857.8303223,95.958839417,11059.961914,100.09912872,183.7495575,1.3951592445,3.2691910267,0.1890883446,6.435198307,9.5153017044,4.0605740547,0.2423356324,9.4632072449,20431.335938,329.34036255,29930254.0,672.98266602,605.87200928,1
1.0027185678,1.192356348,20358.615234,608.76580811,3856.706543,98.516418457,11051.549805,100.03704834,183.74079895,1.3956701756,3.3526096344,0.1365593374,6.1877112389,9.4037618637,4.0480484962,0.1730972677,9.4477500916,20354.158203,329.5491333,29870116.0,678.9609375,608.38653564,1
